,Unnamed: 0,id,adult,release_date,genre_ids,original_title,original_language,title,popularity,vote_count,vote_average,media_type,budget,duration,revenues,spoken_languagess,genre_list,is_terror_comedia,val_count,quantile,Música,Romance,Familia,Bélica,Película de TV,Aventura,Fantasía,Animación,Drama,Terror,Acción,Comedia,Historia,Western,Suspense,Crimen,Ciencia ficción,Misterio,Documental,reciente
1490,1490,48393,False,2010-06-17,27-53,Secuestrados,es,Secuestrados,10.52,183,6.0,movie,0,85,0,"{'english_name': 'Albanian', 'iso_639_1': 'sq', 'name': 'shqip'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
1491,1491,624779,False,2020-02-14,28-27,VFW,en,VFW,11.529,188,5.9,movie,0,92,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['28', '27']",0,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
1492,1492,406052,False,2016-09-06,10751-14-27,Mostly Ghostly 3: One Night in Doom House,en,Fantasmas a mogollón 3:  Una noche en la casa maldita,12.582,52,6.2,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['10751', '14', '27']",0,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
1493,1493,355193,False,2017-04-24,53-27-878,Devil's Gate,en,Puertas al infierno,9.274,177,5.1,movie,0,94,52966,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27', '878']",1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6
1494,1494,27318,False,1997-11-18,14-27-35,Jack Frost,en,Jack Frost,10.915,192,5.2,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['14', '27', '35']",0,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,26
1495,1495,421285,False,2018-10-10,27-36-14,Draug,sv,Draug,8.34,19,5.0,movie,0,87,0,"{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}","['27', '36', '14']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5
1496,1496,21786,False,2006-10-13,27-9648-53,Fritt vilt,no,Cold Prey,9.762,340,6.2,movie,0,97,0,"{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,17
1497,1497,9656,False,2006-12-25,27-53-9648,Black Christmas,en,Negra Navidad,13.26,455,5.2,movie,9000000,95,21510851,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '9648']",1,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,17
1498,1498,580630,False,2019-10-25,27-53,Girl on the Third Floor,en,Maldición en el tercer piso,10.522,254,5.2,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
1499,1499,579828,False,2020-11-04,27-878-53,Кольская сверхглубокая,ru,The Superdeep,13.977,194,6.1,movie,0,113,596370,"{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}","['27', '878', '53']",1,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3
1500,1500,939914,False,2022-08-18,27-14-35,Glorious,en,Glorious,9.567,83,5.9,movie,0,79,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14', '35']",0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1501,1501,18015,False,2002-11-26,27-53-28-12,Shark Attack 3: Megalodon,en,Terror en el abismo,10.257,115,4.8,movie,0,99,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '28', '12']",1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21
1502,1502,455108,False,2018-08-31,9648-27,The Little Stranger,en,The Little Stranger,16.387,229,5.7,movie,0,111,1824902,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['9648', '27']",0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
1503,1503,9077,False,1955-12-14,27-878-53,Tarantula,en,Tarántula,11.505,227,6.5,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '53']",1,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,68
1504,1504,174682,False,2013-04-21,27-53,Raze,en,Raze,8.757,136,5.2,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
1505,1505,9456,False,2000-01-23,28-53-80-14-9648-27,The Crow: Salvation,en,El cuervo: Salvación,11.751,277,5.4,movie,10000000,102,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '53', '80', '14', '9648', '27']",1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,23
1506,1506,31965,False,1968-05-17,18-36-27,Witchfinder General,en,El general Witchfinder,8.501,187,6.5,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '36', '27']",0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,55
1507,1507,407559,False,2016-10-28,18-27-9648,I Am the Pretty Thing That Lives in the House,en,Soy la bonita criatura que vive en esta casa,11.755,510,4.5,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '9648']",0,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,7
1508,1508,34814,False,2002-09-24,27-28,Zombi 3,it,Zombi 3,9.996,102,5.0,movie,0,95,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28']",0,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1509,1509,4241,False,2002-11-26,35-18-27-53,ビジターQ,ja,Visitor Q,12.496,430,6.4,movie,60400,84,0,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","['35', '18', '27', '53']",1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,21
1510,1510,802226,False,2021-10-01,53-27,Bingo Hell,en,Bingo Hell,13.137,97,4.9,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1511,1511,3073,False,1948-06-15,35-27,Bud Abbott and Lou Costello Meet Frankenstein,en,Abbott y Costello contra los fantasmas,11.745,241,7.1,movie,800000,83,4812444,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,75
1512,1512,429467,False,2017-10-10,27-53-9648,The Lodgers,en,Los inquilinos,10.501,447,5.0,movie,0,93,916727,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '9648']",1,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6
1513,1513,718022,False,2020-12-15,27-18,Heks,en,Heks,10.414,30,6.0,movie,0,82,0,,"['27', '18']",0,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
1514,1514,226140,False,2014-10-21,27,See No Evil 2,en,Los ojos del mal 2,9.198,257,5.3,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
1515,1515,526224,False,2018-07-01,27-28-53,Big Legend,en,Big Legend,10.752,123,6.3,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '53']",1,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
1516,1516,737853,False,2023-01-17,27,Snow Falls,en,Snow Falls,9.11,22,5.0,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1517,1517,16335,False,2009-03-17,27-53,Walled In,en,Walled In,10.492,163,4.8,movie,10000000,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14
1518,1518,24913,False,1986-03-28,27-9648,April Fool's Day,en,Inocentada sangrienta,9.239,270,6.0,movie,5000000,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37
1519,1519,733156,False,2020-09-29,53-27,Sightless,en,Sightless,11.007,321,7.0,movie,0,89,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
1520,1520,560362,False,2019-10-25,53-18-9648-27,Rattlesnake,en,Serpiente de cascabel,14.002,388,5.2,movie,0,85,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","['53', '18', '9648', '27']",1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4
1521,1521,214597,False,2013-10-01,27-35,Fright Night 2: New Blood,en,Noche de miedo 2: Sangre nueva,12.741,245,4.9,movie,8000000,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
1522,1522,381237,False,2018-06-19,35-27-28,Office Uprising,en,Oficina zombie,11.747,186,5.3,movie,2500000,88,165623,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '28']",0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5
1523,1523,587130,False,2021-02-05,27-18,The Reckoning,en,Pacto con El Diablo,16.212,170,6.7,movie,0,111,165216,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18']",0,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1524,1524,12583,False,2004-07-10,27-18,Ginger Snaps Back: The Beginning,en,Ginger Snaps III: El origen,15.236,213,6.2,movie,0,94,0,"{'english_name': 'Cree', 'iso_639_1': 'cr', 'name': ''}","['27', '18']",0,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19
1525,1525,11347,False,1988-09-21,35-14-27,The Lair of the White Worm,en,La guarida del gusano blanco,11.482,188,5.9,movie,2500000,93,1189315,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '14', '27']",0,26,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,35
1526,1526,9827,False,1998-01-23,27-878-53,Phantoms,en,Fantasmas (Phantoms),10.233,296,5.5,movie,0,91,5624282,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '53']",1,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,25
1527,1527,8973,False,1995-08-25,27-14,Lord of Illusions,en,El señor de las ilusiones,10.431,268,6.0,movie,0,119,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14']",0,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28
1528,1528,21198,False,2005-10-18,27-9648,Saint Ange,fr,El internado,12.981,154,5.9,movie,320000,98,6782283,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18
1529,1529,166271,False,2013-10-25,27-9648-53,Haunter,en,Haunter,12.484,494,6.1,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10
1530,1530,24924,False,1988-10-14,27-35,Night of the Demons,en,La noche de los demonios,10.229,272,6.2,movie,1200000,90,3109904,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35
1531,1531,388440,False,2016-05-13,14-27,The Curse of Sleeping Beauty,en,La leyenda de la bella durmiente,13.733,189,5.1,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['14', '27']",0,59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
1532,1532,180305,False,2014-10-07,53-27,Mercy,en,Piedad (de Stephen King),12.732,185,5.0,movie,0,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9
1533,1533,424649,False,2016-06-21,27-9648-53,Model for Murder: The Centerfold Killer,en,Model for Murder: The Centerfold Killer,9.222,8,5.4,movie,0,81,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7
1534,1534,610394,False,2019-05-17,27,The Haunting of La Llorona,en,The Haunting of La Llorona,8.887,5,5.6,movie,500000,71,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1535,1535,11495,False,1984-05-11,27-53-878,Firestarter,en,Ojos de fuego,10.225,578,6.3,movie,15000000,114,17080167,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '878']",1,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,39
1536,1536,10579,False,2005-07-12,27,Dracula III: Legacy,en,Drácula III: Legado,12.646,89,4.9,movie,10000000,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
1537,1537,469721,False,2018-02-23,27-18-878,The Cured,en,The Cured,10.983,315,5.6,movie,0,95,323776,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '878']",0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5
1538,1538,1088619,False,2023-03-31,27-9648-53-18,The Unheard,en,The Unheard,12.644,5,4.6,movie,0,124,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53', '18']",1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1539,1539,15849,False,1932-12-22,27-18-14,The Mummy,en,La momia,13.473,504,6.8,movie,196000,73,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '14']",0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,91
1540,1540,27346,False,1981-03-06,27,Maniac,en,Maníaco,10.972,349,6.4,movie,350000,88,10000000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42
1541,1541,449684,False,2018-09-23,27-35,Girls with Balls,fr,Chicas Con Pelotas,9.234,215,4.2,movie,0,77,0,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5
1542,1542,71147,False,2001-08-13,53-10770-27,The Triangle,en,El triángulo,11.902,31,4.5,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '10770', '27']",1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,22
1543,1543,17456,False,2007-09-18,28-27-37,BloodRayne II: Deliverance,en,BloodRayne 2: Deliverance,8.722,203,4.2,movie,10000000,99,167445,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '37']",0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,16
1544,1544,448432,False,2019-05-03,36-27,The Convent,en,The Convent,12.227,101,5.6,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['36', '27']",0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
1545,1545,9674,False,2005-08-23,27-53,リング０　バースデイ,ja,Ringu 0 (El círculo 0),16.023,205,6.1,movie,6000000,99,11918069,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18
1546,1546,12521,False,1989-10-27,27,Shocker,en,"Shocker, 100.000 voltios de terror",12.466,349,5.6,movie,5000000,109,16554699,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34
1547,1547,10838,False,2004-08-09,27-878,Dracula 3000,en,Drácula 3000,11.967,110,2.6,movie,10000,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19
1548,1548,759902,False,2020-12-18,27-53-9648,Hunter Hunter,en,Cazador contra cazador,11.487,226,6.4,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '9648']",1,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3
1549,1549,711705,False,2020-03-14,12-27,They Reach,en,Ya vienen,10.552,69,7.4,movie,0,88,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['12', '27']",0,22,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1550,1550,346170,False,2015-07-24,27-53,The Chosen,en,The Chosen,9.9,56,4.4,movie,0,88,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
1551,1551,28942,False,1979-05-25,27-878,The Brood,en,Cromosoma 3,10.962,585,6.7,movie,1355000,92,5000000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,44
1552,1552,503706,False,2019-04-05,27-53,The Haunting of Sharon Tate,en,The Haunting of Sharon Tate,11.973,172,4.6,movie,0,90,68904,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
1553,1553,461928,False,2018-11-30,27-35-14,Anna and the Apocalypse,en,Ana y el apocalipsis,11.721,303,6.1,movie,0,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35', '14']",0,14,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5
1554,1554,105877,False,2007-10-02,27,La llorona 2,es,La llorona 2,8.892,56,6.8,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
1555,1555,680829,False,2022-03-18,27-53-18-9648,Master,en,Master,8.858,95,5.3,movie,0,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '18', '9648']",1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
1556,1556,6404,False,1979-10-05,18-27,Nosferatu - Phantom der Nacht,de,"Nosferatu, vampiro de la noche",14.96,681,7.4,movie,1400000,107,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27']",0,133,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,44
1557,1557,419706,False,2019-10-11,27,Mary,en,La posesión de Mary,10.972,164,5.2,movie,0,84,709528,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1558,1558,25103,False,1958-05-30,14-27-9648,Night of the Demon,en,La noche del demonio,10.959,226,7.0,movie,0,96,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['14', '27', '9648']",0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,65
1559,1559,425931,False,2017-04-28,27-35,The Black Room,en,The Black Room,9.963,139,3.8,movie,0,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
1560,1560,27764,False,1987-10-30,27-35-10402,Slumber Party Massacre II,en,Slumber Party Massacre II,6.817,130,5.1,movie,0,75,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35', '10402']",0,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36
1561,1561,333357,False,2017-04-27,27-14-18-9648,Stephanie,en,Stephanie,11.21,207,6.3,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14', '18', '9648']",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,6
1562,1562,26587,False,2009-07-14,27-18-53,Dread,en,Dread,8.452,191,5.4,movie,0,108,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '53']",1,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,14
1563,1563,31417,False,1962-10-24,18-27-53,Les Yeux sans visage,fr,Los ojos sin rostro,8.451,588,7.6,movie,0,84,58656,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['18', '27', '53']",1,153,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,61
1564,1564,10972,False,2001-08-10,27-9648,Session 9,en,Session 9,9.451,781,6.1,movie,1500000,100,1612259,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22
1565,1565,738542,False,2020-09-01,27,The Haunting of Margam Castle,en,The Haunting of Margam Castle,9.979,42,5.6,movie,0,81,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1566,1566,99942,False,2009-11-06,35-27,Porn Star Zombies,en,Porn Star Zombies,9.421,24,5.6,movie,10000,55,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14
1567,1567,16764,False,2004-04-10,9648-27-53,Toolbox Murders,en,La masacre de Toolbox,11.95,150,5.7,movie,0,95,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['9648', '27', '53']",1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19
1568,1568,220471,False,2014-10-10,27-53,Where the Devil Hides,en,La mano del Diablo,9.954,112,5.3,movie,7000000,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9
1569,1569,46175,False,1971-10-02,18-27-53,Les Lèvres rouges,en,El rojo en los labios,9.199,133,6.3,movie,0,100,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,52
1570,1570,610704,False,2019-06-28,27,The 16th Episode,en,The 16th Episode,8.94,16,4.5,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1571,1571,730167,False,2022-07-29,53-27,The Reef: Stalked,en,El arrecife: Atrapadas,12.766,150,6.1,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1572,1572,52274,False,2010-10-29,27-53,Los ojos de Julia,es,Los ojos de Julia,11.201,690,6.7,movie,0,118,12884923,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13
